"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"13563","","singlestim-multislider","56","1883762","0.0-10.0-8.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"26118","","singlestim-multislider","57","1910189","0.0-10.0-30.0","","1476663923983","1","8","92","","","0","12","9","7","5","0.8","0.8","1","1"
"10182","","singlestim-multislider","58","1920676","0.0-10.0-18.0","","1476663923983","0","86","14","","","0","12","9","7","5","0.8","0.6","0.8","1"
"11793","","singlestim-multislider","59","1932779","0.0-10.0-0.0","","1476663923983","0","86","14","","","0","12","9","7","5","0.6","0.6","0.8","1"
"18380","","singlestim-multislider","60","1951468","0.0-10.0-4.0","","1476663923983","1","8","92","","","0","12","9","7","5","0.6","0.6","1","1"
"20974","","singlestim-multislider","61","1972751","0.0-10.0-35.0","","1476663923983","1","35","65","","","1","12","9","7","5","NA","NA","NA","1"
"13316","","singlestim-multislider","62","1986377","0.0-10.0-15.0","","1476663923983","1","9","91","","","0","12","9","7","5","0.6","0.8","1","1"
"18090","","singlestim-multislider","63","2004776","0.0-10.0-29.0","","1476663923983","0","92","9","","","0","12","9","7","5","0.8","0.8","1","1"
"8661","","singlestim-multislider","64","2013746","0.0-10.0-21.0","","1476663923983","1","9","91","","","0","12","9","7","5","0.8","0.6","1","1"
"14410","","singlestim-multislider","65","2028466","0.0-10.0-36.0","","1476663923983","0","84","16","","","1","12","9","7","5","NA","NA","NA","1"
"150195","","singlestim-multislider","66","2178970","0.0-10.0-39.0","","1476663923983","0","85","15","","","1","12","9","7","5","NA","NA","NA","1"
"9114","","singlestim-multislider","67","2188391","0.0-10.0-2.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9387","","singlestim-multislider","68","2198087","0.0-10.0-16.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8199","","singlestim-multislider","69","2206595","0.0-10.0-25.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9546","","singlestim-multislider","70","2216451","0.0-10.0-20.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.8","0.6","1","1"
"16210","","singlestim-multislider","71","2232970","0.0-10.0-13.0","","1476663923983","1","9","91","","","0","12","9","7","5","0.6","0.8","1","1"
"11130","","singlestim-multislider","72","2244410","0.0-10.0-17.0","","1476663923983","1","15","85","","","0","12","9","7","5","0.8","0.6","0.8","1"
"16150","","singlestim-multislider","73","2260868","0.0-10.0-10.0","","1476663923983","0","85","15","","","0","12","9","7","5","0.6","0.8","0.8","1"
"19210","","singlestim-multislider","74","2280387","0.0-10.0-9.0","","1476663923983","1","15","85","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12111","","singlestim-multislider","75","2292806","0.0-10.0-14.0","","1476663923983","0","92","8","","","0","12","9","7","5","0.6","0.8","1","1"
"13361","","singlestim-multislider","76","2306473","0.0-10.0-11.0","","1476663923983","1","16","84","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12256","","singlestim-multislider","77","2319038","0.0-10.0-41.0","","1476663923983","0","63","37","","","1","12","9","7","5","NA","NA","NA","1"
"14473","","singlestim-multislider","78","2333818","0.0-10.0-33.0","","1476663923983","1","9","91","","","1","12","9","7","5","NA","NA","NA","1"
"14124","","singlestim-multislider","79","2348251","0.0-10.0-23.0","","1476663923983","1","9","92","","","0","12","9","7","5","0.8","0.6","1","1"
"91633","","singlestim-multislider","80","2440189","0.0-10.0-1.0","","1476663923983","1","14","86","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12050","","singlestim-multislider","81","2452548","0.0-10.0-37.0","","1476663923983","0","65","35","","","1","12","9","7","5","NA","NA","NA","1"
"12508","","singlestim-multislider","82","2465365","0.0-10.0-40.0","","1476663923983","1","35","65","","","1","12","9","7","5","NA","NA","NA","1"
"27253","","singlestim-multislider","83","2492927","0.0-10.0-38.0","","1476663923983","1","34","66","","","1","12","9","7","5","NA","NA","NA","1"
"12500","","singlestim-multislider","84","2505733","0.0-10.0-7.0","","1476663923983","0","91","9","","","0","12","9","7","5","0.6","0.6","1","1"
"41800","","singlestim-multislider","85","2547842","0.0-10.0-27.0","","1476663923983","0","90","10","","","0","12","9","7","5","0.8","0.8","0.8","1"
"21235","","singlestim-multislider","86","2569386","0.0-10.0-3.0","","1476663923983","1","16","84","","","0","12","9","7","5","0.6","0.6","0.8","1"
"40908","","singlestim-multislider","87","2610600","0.0-10.0-24.0","","1476663923983","1","7","93","","","0","12","9","7","5","0.8","0.8","0.8","1"
"20026","","singlestim-multislider","88","2630935","0.0-10.0-26.0","","1476663923983","1","15","85","","","0","12","9","7","5","0.8","0.8","0.8","1"
"22453","","singlestim-multislider","89","2653697","0.0-10.0-32.0","","1476663923983","1","15","85","","","1","12","9","7","5","NA","NA","NA","1"
"17429","","singlestim-multislider","90","2671434","0.0-10.0-6.0","","1476663923983","1","17","83","","","0","12","9","7","5","0.6","0.6","1","1"
"61680","","singlestim-multislider","91","2733423","0.0-10.0-28.0","","1476663923983","1","8","92","","","0","12","9","7","5","0.8","0.8","1","1"
"10303","","singlestim-multislider","92","2744035","0.0-10.0-12.0","","1476663923983","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"9415","32","text","93","2753752","0.0-11.0","","1476663923983","","","","","","","","","","","","","",""
