"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","turkID","ExpEndTime","lastInput","responseA","responseB","responses","questions","randomized","N","nA","nB","nAB","pA","pB","pAB","anchored"
"43413","","singlestim-multislider","10","770565","0.0-9.0-40.0","","1476633791073","0","75","25","","","1","12","9","7","5","NA","NA","NA","1"
"18306","","singlestim-multislider","11","789178","0.0-9.0-8.0","","1476633791073","0","80","20","","","0","12","9","7","5","0.6","0.8","0.8","1"
"13222","","singlestim-multislider","12","802710","0.0-9.0-20.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.8","0.6","1","1"
"16101","","singlestim-multislider","13","819118","0.0-9.0-19.0","","1476633791073","1","25","75","","","0","12","9","7","5","0.8","0.6","0.8","1"
"19935","","singlestim-multislider","14","839360","0.0-9.0-18.0","","1476633791073","0","70","30","","","0","12","9","7","5","0.8","0.6","0.8","1"
"16853","","singlestim-multislider","15","856518","0.0-9.0-22.0","","1476633791073","0","85","15","","","0","12","9","7","5","0.8","0.6","1","1"
"12548","","singlestim-multislider","16","869395","0.0-9.0-23.0","","1476633791073","1","10","90","","","0","12","9","7","5","0.8","0.6","1","1"
"10781","","singlestim-multislider","17","880483","0.0-9.0-29.0","","1476633791073","0","90","10","","","0","12","9","7","5","0.8","0.8","1","1"
"16944","","singlestim-multislider","18","897736","0.0-9.0-33.0","","1476633791073","1","15","85","","","1","12","9","7","5","NA","NA","NA","1"
"15674","","singlestim-multislider","19","913716","0.0-9.0-7.0","","1476633791073","0","90","10","","","0","12","9","7","5","0.6","0.6","1","1"
"16842","","singlestim-multislider","20","930866","0.0-9.0-28.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"28872","","singlestim-multislider","21","960045","0.0-9.0-32.0","","1476633791073","1","40","60","","","1","12","9","7","5","NA","NA","NA","1"
"13740","","singlestim-multislider","22","974091","0.0-9.0-10.0","","1476633791073","0","56","44","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12459","","singlestim-multislider","23","986856","0.0-9.0-5.0","","1476633791073","0","80","20","","","0","12","9","7","5","0.6","0.6","1","1"
"22290","","singlestim-multislider","24","1009452","0.0-9.0-9.0","","1476633791073","0","60","40","","","0","12","9","7","5","0.6","0.8","0.8","1"
"12393","","singlestim-multislider","25","1022152","0.0-9.0-21.0","","1476633791073","1","24","76","","","0","12","9","7","5","0.8","0.6","1","1"
"13004","","singlestim-multislider","26","1035461","0.0-9.0-31.0","","1476633791073","0","80","20","","","0","12","9","7","5","0.8","0.8","1","1"
"9112","","singlestim-multislider","27","1044879","0.0-9.0-3.0","","1476633791073","1","30","70","","","0","12","9","7","5","0.6","0.6","0.8","1"
"8725","","singlestim-multislider","28","1053911","0.0-9.0-15.0","","1476633791073","1","19","81","","","0","12","9","7","5","0.6","0.8","1","1"
"12315","","singlestim-multislider","29","1066531","0.0-9.0-1.0","","1476633791073","1","30","70","","","0","12","9","7","5","0.6","0.6","0.8","1"
"10272","","singlestim-multislider","30","1077111","0.0-9.0-26.0","","1476633791073","1","25","75","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9149","","singlestim-multislider","31","1086566","0.0-9.0-36.0","","1476633791073","0","65","36","","","1","12","9","7","5","NA","NA","NA","1"
"11961","","singlestim-multislider","32","1098834","0.0-9.0-13.0","","1476633791073","1","20","80","","","0","12","9","7","5","0.6","0.8","1","1"
"15540","","singlestim-multislider","33","1114681","0.0-9.0-0.0","","1476633791073","0","85","15","","","0","12","9","7","5","0.6","0.6","0.8","1"
"13366","","singlestim-multislider","34","1128353","0.0-9.0-2.0","","1476633791073","0","85","16","","","0","12","9","7","5","0.6","0.6","0.8","1"
"23276","","singlestim-multislider","35","1151936","0.0-9.0-38.0","","1476633791073","0","55","45","","","1","12","9","7","5","NA","NA","NA","1"
"16783","","singlestim-multislider","36","1169025","0.0-9.0-39.0","","1476633791073","0","76","24","","","1","12","9","7","5","NA","NA","NA","1"
"13025","","singlestim-multislider","37","1182357","0.0-9.0-16.0","","1476633791073","0","72","28","","","0","12","9","7","5","0.8","0.6","0.8","1"
"12529","","singlestim-multislider","38","1195193","0.0-9.0-11.0","","1476633791073","0","84","16","","","0","12","9","7","5","0.6","0.8","0.8","1"
"15146","","singlestim-multislider","39","1210645","0.0-9.0-4.0","","1476633791073","1","23","77","","","0","12","9","7","5","0.6","0.6","1","1"
"7928","","singlestim-multislider","40","1218880","0.0-9.0-37.0","","1476633791073","0","54","47","","","1","12","9","7","5","NA","NA","NA","1"
"13445","","singlestim-multislider","41","1232629","0.0-9.0-6.0","","1476633791073","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"12780","","singlestim-multislider","42","1245716","0.0-9.0-30.0","","1476633791073","1","4","96","","","0","12","9","7","5","0.8","0.8","1","1"
"16204","","singlestim-multislider","43","1262226","0.0-9.0-17.0","","1476633791073","1","25","75","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10534","","singlestim-multislider","44","1273066","0.0-9.0-27.0","","1476633791073","0","95","5","","","0","12","9","7","5","0.8","0.8","0.8","1"
"5700","","singlestim-multislider","45","1279072","0.0-9.0-12.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"9266","","singlestim-multislider","46","1288644","0.0-9.0-35.0","","1476633791073","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"15811","","singlestim-multislider","47","1304761","0.0-9.0-14.0","","1476633791073","0","95","5","","","0","12","9","7","5","0.6","0.8","1","1"
"18912","","singlestim-multislider","48","1323978","0.0-9.0-24.0","","1476633791073","1","20","80","","","0","12","9","7","5","0.8","0.8","0.8","1"
"10557","","singlestim-multislider","49","1334841","0.0-9.0-25.0","","1476633791073","0","65","36","","","0","12","9","7","5","0.8","0.8","0.8","1"
"9019","","singlestim-multislider","50","1344166","0.0-9.0-34.0","","1476633791073","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"10445","","singlestim-multislider","51","1354917","0.0-10.0-2.0","","1476633791073","0","80","20","","","0","12","9","7","5","0.6","0.6","0.8","1"
"14007","","singlestim-multislider","52","1369231","0.0-10.0-26.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13021","","singlestim-multislider","53","1382556","0.0-10.0-5.0","","1476633791073","0","99","2","","","0","12","9","7","5","0.6","0.6","1","1"
"18282","","singlestim-multislider","54","1401146","0.0-10.0-37.0","","1476633791073","0","69","31","","","1","12","9","7","5","NA","NA","NA","1"
"6354","","singlestim-multislider","55","1407805","0.0-10.0-7.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.6","0.6","1","1"
"14505","","singlestim-multislider","56","1422618","0.0-10.0-0.0","","1476633791073","0","85","15","","","0","12","9","7","5","0.6","0.6","0.8","1"
"11051","","singlestim-multislider","57","1433974","0.0-10.0-27.0","","1476633791073","0","96","4","","","0","12","9","7","5","0.8","0.8","0.8","1"
"11903","","singlestim-multislider","58","1446184","0.0-10.0-23.0","","1476633791073","1","3","97","","","0","12","9","7","5","0.8","0.6","1","1"
"12753","","singlestim-multislider","59","1459243","0.0-10.0-32.0","","1476633791073","1","21","79","","","1","12","9","7","5","NA","NA","NA","1"
"6639","","singlestim-multislider","60","1466190","0.0-10.0-12.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"8113","","singlestim-multislider","61","1474608","0.0-10.0-33.0","","1476633791073","1","4","96","","","1","12","9","7","5","NA","NA","NA","1"
"6702","","singlestim-multislider","62","1481615","0.0-10.0-14.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.6","0.8","1","1"
"11669","","singlestim-multislider","63","1493591","0.0-10.0-36.0","","1476633791073","0","91","9","","","1","12","9","7","5","NA","NA","NA","1"
"10395","","singlestim-multislider","64","1504293","0.0-10.0-30.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.8","0.8","1","1"
"23499","","singlestim-multislider","65","1528098","0.0-10.0-20.0","","1476633791073","0","95","5","","","0","12","9","7","5","0.8","0.6","1","1"
"17683","","singlestim-multislider","66","1546088","0.0-10.0-1.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.6","0.6","0.8","1"
"9171","","singlestim-multislider","67","1555564","0.0-10.0-24.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.8","0.8","0.8","1"
"13226","","singlestim-multislider","68","1569097","0.0-10.0-41.0","","1476633791073","","50","50","","","1","12","9","7","5","NA","NA","NA","1"
"9384","","singlestim-multislider","69","1578787","0.0-10.0-4.0","","1476633791073","1","0","100","","","0","12","9","7","5","0.6","0.6","1","1"
"13620","","singlestim-multislider","70","1592713","0.0-10.0-9.0","","1476633791073","0","79","22","","","0","12","9","7","5","0.6","0.8","0.8","1"
"7855","","singlestim-multislider","71","1600874","0.0-10.0-39.0","","1476633791073","0","95","5","","","1","12","9","7","5","NA","NA","NA","1"
"10491","","singlestim-multislider","72","1611672","0.0-10.0-3.0","","1476633791073","0","54","46","","","0","12","9","7","5","0.6","0.6","0.8","1"
"12201","","singlestim-multislider","73","1624182","0.0-10.0-16.0","","1476633791073","0","59","41","","","0","12","9","7","5","0.8","0.6","0.8","1"
"9753","","singlestim-multislider","74","1634240","0.0-10.0-13.0","","1476633791073","1","8","92","","","0","12","9","7","5","0.6","0.8","1","1"
"18843","","singlestim-multislider","75","1653387","0.0-10.0-40.0","","1476633791073","0","54","46","","","1","12","9","7","5","NA","NA","NA","1"
"9318","","singlestim-multislider","76","1663012","0.0-10.0-21.0","","1476633791073","1","5","95","","","0","12","9","7","5","0.8","0.6","1","1"
"12370","","singlestim-multislider","77","1675689","0.0-10.0-11.0","","1476633791073","0","72","28","","","0","12","9","7","5","0.6","0.8","0.8","1"
"30082","","singlestim-multislider","78","1706078","0.0-10.0-34.0","","1476633791073","0","80","20","","","1","12","9","7","5","NA","NA","NA","1"
"8053","","singlestim-multislider","79","1714437","0.0-10.0-15.0","","1476633791073","1","7","93","","","0","12","9","7","5","0.6","0.8","1","1"
"16784","","singlestim-multislider","80","1731528","0.0-10.0-38.0","","1476633791073","1","44","56","","","1","12","9","7","5","NA","NA","NA","1"
"7346","","singlestim-multislider","81","1739180","0.0-10.0-22.0","","1476633791073","0","86","14","","","0","12","9","7","5","0.8","0.6","1","1"
"14755","","singlestim-multislider","82","1754242","0.0-10.0-8.0","","1476633791073","1","28","72","","","0","12","9","7","5","0.6","0.8","0.8","1"
"23092","","singlestim-multislider","83","1777640","0.0-10.0-18.0","","1476633791073","1","37","63","","","0","12","9","7","5","0.8","0.6","0.8","1"
"7857","","singlestim-multislider","84","1785804","0.0-10.0-31.0","","1476633791073","0","100","0","","","0","12","9","7","5","0.8","0.8","1","1"
"12118","","singlestim-multislider","85","1798228","0.0-10.0-35.0","","1476633791073","1","26","74","","","1","12","9","7","5","NA","NA","NA","1"
"9448","","singlestim-multislider","86","1807984","0.0-10.0-28.0","","1476633791073","1","0","100","","","0","12","9","7","5","0.8","0.8","1","1"
"14220","","singlestim-multislider","87","1822511","0.0-10.0-10.0","","1476633791073","1","19","82","","","0","12","9","7","5","0.6","0.8","0.8","1"
"8324","","singlestim-multislider","88","1831141","0.0-10.0-6.0","","1476633791073","1","13","88","","","0","12","9","7","5","0.6","0.6","1","1"
"14341","","singlestim-multislider","89","1845787","0.0-10.0-19.0","","1476633791073","0","65","36","","","0","12","9","7","5","0.8","0.6","0.8","1"
"8328","","singlestim-multislider","90","1854421","0.0-10.0-29.0","","1476633791073","0","90","10","","","0","12","9","7","5","0.8","0.8","1","1"
"23471","","singlestim-multislider","91","1878197","0.0-10.0-17.0","","1476633791073","1","14","86","","","0","12","9","7","5","0.8","0.6","0.8","1"
"10511","","singlestim-multislider","92","1889013","0.0-10.0-25.0","","1476633791073","0","91","9","","","0","12","9","7","5","0.8","0.8","0.8","1"
"19564","32","text","93","1908879","0.0-11.0","","1476633791073","","","","","","","","","","","","","",""
